age,workclass,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,capital,income_status
66,self_emp_inc,13,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,10605,>50k
49,private,9,never_married,craft_repair,unmarried,white,female,40,other,0,<=50k
52,private,13,married_civ_spouse,sales,husband,white,male,45,united_states,0,>50k
24,private,14,married_civ_spouse,prof_specialty,wife,white,female,35,united_states,0,>50k
50,private,9,married_civ_spouse,craft_repair,husband,white,male,15,united_states,0,<=50k
22,private,7,never_married,transport_moving,not_in_family,white,male,65,united_states,0,<=50k
19,private,10,never_married,other_service,own_child,white,male,20,united_states,0,<=50k
39,private,7,never_married,prof_specialty,unmarried,white,female,30,other,0,<=50k
61,local_gov,13,divorced,other_service,not_in_family,white,male,30,united_states,0,<=50k
45,private,12,divorced,transport_moving,not_in_family,white,male,55,united_states,0,<=50k
36,local_gov,13,married_civ_spouse,prof_specialty,own_child,white,male,40,united_states,0,<=50k
40,private,14,married_civ_spouse,exec_managerial,husband,white,male,45,united_states,-2415,>50k
38,private,9,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,<=50k
52,local_gov,10,married_civ_spouse,transport_moving,husband,other,male,40,united_states,0,<=50k
29,federal_gov,11,married_civ_spouse,tech_support,husband,white,male,42,united_states,0,>50k
33,private,9,never_married,farming_fishing,not_in_family,white,male,40,united_states,0,<=50k
40,self_emp_not_inc,10,never_married,craft_repair,own_child,white,male,40,united_states,0,<=50k
34,private,9,never_married,craft_repair,not_in_family,white,male,55,united_states,0,<=50k
46,local_gov,13,divorced,protective_serv,not_in_family,other,male,50,united_states,0,>50k
44,private,14,married_civ_spouse,craft_repair,husband,white,male,45,united_states,15024,>50k
19,private,9,never_married,other_service,own_child,white,female,13,united_states,0,<=50k
44,private,9,married_civ_spouse,adm_clerical,wife,white,female,40,united_states,0,>50k
40,private,9,never_married,craft_repair,not_in_family,other,male,40,united_states,0,<=50k
20,private,10,never_married,prof_specialty,own_child,white,female,2,united_states,0,<=50k
24,private,12,never_married,handlers_cleaners,own_child,white,male,30,united_states,0,<=50k
76,private,9,widowed,other_service,not_in_family,white,male,17,united_states,0,<=50k
20,private,9,married_civ_spouse,tech_support,other_relative,white,male,40,united_states,0,<=50k
33,private,15,never_married,prof_specialty,not_in_family,white,male,40,united_states,0,>50k
31,private,10,married_civ_spouse,tech_support,husband,white,male,40,united_states,0,<=50k
33,private,9,divorced,other_service,unmarried,white,female,40,united_states,0,<=50k
19,private,9,never_married,craft_repair,own_child,white,male,35,united_states,0,<=50k
29,private,13,never_married,exec_managerial,not_in_family,white,male,50,united_states,-1590,<=50k
30,private,9,married_civ_spouse,sales,husband,white,male,45,united_states,0,<=50k
48,private,14,divorced,exec_managerial,not_in_family,white,male,50,united_states,99999,>50k
42,private,13,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,<=50k
37,private,7,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
54,self_emp_inc,9,married_civ_spouse,exec_managerial,husband,white,male,60,united_states,7688,>50k
42,private,12,married_civ_spouse,adm_clerical,husband,white,male,42,united_states,7688,>50k
28,self_emp_not_inc,9,never_married,other_service,not_in_family,white,female,28,united_states,0,<=50k
42,local_gov,10,married_civ_spouse,protective_serv,husband,white,male,52,united_states,0,>50k
60,state_gov,14,married_civ_spouse,exec_managerial,wife,white,female,40,united_states,3103,>50k
21,private,11,never_married,other_service,own_child,white,female,40,united_states,0,<=50k
29,private,10,never_married,farming_fishing,own_child,white,male,40,united_states,0,<=50k
43,private,13,married_civ_spouse,prof_specialty,husband,white,male,40,united_states,0,>50k
44,private,9,divorced,sales,own_child,white,male,38,united_states,0,<=50k
45,private,13,divorced,adm_clerical,unmarried,white,female,35,united_states,4687,>50k
38,private,10,never_married,sales,unmarried,other,female,40,united_states,0,<=50k
28,private,10,married_civ_spouse,adm_clerical,husband,white,male,50,united_states,0,>50k
29,private,9,never_married,sales,own_child,white,female,40,united_states,0,<=50k
20,private,10,never_married,other_service,own_child,white,male,40,united_states,0,<=50k
49,self_emp_inc,14,married_civ_spouse,sales,husband,white,male,40,united_states,0,>50k
36,local_gov,10,married_civ_spouse,protective_serv,husband,white,male,56,united_states,0,>50k
40,self_emp_inc,13,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,>50k
17,private,8,never_married,adm_clerical,own_child,white,female,30,united_states,0,<=50k
45,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
42,private,10,never_married,farming_fishing,not_in_family,white,male,28,united_states,0,<=50k
29,private,13,never_married,exec_managerial,unmarried,other,female,40,united_states,0,<=50k
57,self_emp_not_inc,13,married_civ_spouse,exec_managerial,husband,white,male,13,united_states,4386,>50k
23,private,13,never_married,adm_clerical,not_in_family,white,male,40,united_states,0,<=50k
20,private,10,never_married,adm_clerical,own_child,other,female,40,other,0,<=50k
23,private,9,never_married,handlers_cleaners,own_child,white,male,24,united_states,0,<=50k
39,private,9,never_married,other_service,not_in_family,white,male,40,united_states,0,<=50k
34,private,10,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,>50k
43,self_emp_not_inc,13,never_married,sales,not_in_family,white,male,45,united_states,0,<=50k
25,state_gov,10,never_married,handlers_cleaners,own_child,white,male,40,united_states,0,<=50k
40,private,10,married_civ_spouse,sales,husband,white,male,60,other,0,<=50k
52,self_emp_not_inc,9,divorced,farming_fishing,not_in_family,white,male,25,united_states,0,<=50k
48,private,9,widowed,machine_op_inspct,unmarried,white,female,36,united_states,0,<=50k
37,private,11,never_married,sales,unmarried,other,female,6,united_states,0,<=50k
36,private,9,married_civ_spouse,sales,husband,white,male,50,united_states,0,<=50k
33,private,11,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
36,local_gov,9,married_civ_spouse,adm_clerical,wife,white,female,40,united_states,0,>50k
24,private,13,never_married,adm_clerical,not_in_family,white,male,10,united_states,0,<=50k
42,local_gov,9,divorced,farming_fishing,not_in_family,white,male,40,united_states,0,<=50k
35,self_emp_inc,12,never_married,sales,own_child,white,male,40,united_states,0,<=50k
40,federal_gov,9,divorced,adm_clerical,unmarried,white,female,22,united_states,0,<=50k
50,self_emp_inc,15,married_civ_spouse,prof_specialty,husband,other,male,40,other,0,<=50k
40,private,14,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,>50k
57,self_emp_inc,9,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,<=50k
51,local_gov,9,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,>50k
61,federal_gov,9,never_married,adm_clerical,unmarried,white,female,35,other,0,<=50k
71,private,9,widowed,sales,unmarried,white,female,20,united_states,0,<=50k
47,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,>50k
38,private,13,never_married,other_service,other_relative,white,female,45,united_states,0,<=50k
25,private,13,never_married,sales,not_in_family,white,male,65,united_states,0,<=50k
33,private,7,married_civ_spouse,handlers_cleaners,husband,white,male,50,united_states,0,<=50k
40,state_gov,7,divorced,transport_moving,unmarried,white,female,52,united_states,0,<=50k
29,private,9,married_civ_spouse,adm_clerical,wife,white,female,40,united_states,2829,<=50k
33,private,9,never_married,craft_repair,not_in_family,white,male,40,united_states,0,<=50k
46,private,10,never_married,adm_clerical,own_child,other,female,36,united_states,0,<=50k
24,private,9,married_civ_spouse,sales,wife,white,female,40,united_states,0,>50k
28,private,14,never_married,exec_managerial,not_in_family,other,male,30,other,0,<=50k
20,private,9,never_married,craft_repair,not_in_family,white,male,40,united_states,0,<=50k
34,private,10,divorced,handlers_cleaners,unmarried,white,female,40,united_states,0,<=50k
34,state_gov,13,married_civ_spouse,adm_clerical,husband,white,male,55,united_states,0,<=50k
25,private,10,never_married,adm_clerical,unmarried,other,female,40,united_states,0,<=50k
36,private,13,married_civ_spouse,tech_support,husband,white,male,40,united_states,0,<=50k
61,private,9,married_civ_spouse,machine_op_inspct,husband,white,male,40,united_states,0,<=50k
38,private,10,separated,other_service,not_in_family,white,female,58,united_states,0,<=50k
57,private,9,widowed,other_service,other_relative,white,female,25,united_states,-1719,<=50k
56,private,9,married_civ_spouse,other_service,wife,white,female,10,united_states,0,<=50k
24,private,13,never_married,exec_managerial,not_in_family,white,female,40,united_states,0,<=50k
60,private,10,divorced,sales,not_in_family,white,female,48,united_states,0,<=50k
37,private,10,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,<=50k
27,private,10,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,>50k
54,private,10,separated,other_service,not_in_family,white,male,28,other,0,<=50k
40,private,9,married_civ_spouse,other_service,husband,other,male,30,other,0,<=50k
18,private,8,never_married,other_service,own_child,white,male,15,united_states,0,<=50k
51,federal_gov,9,married_civ_spouse,adm_clerical,husband,white,male,40,united_states,0,>50k
40,self_emp_not_inc,10,married_civ_spouse,tech_support,husband,white,male,50,united_states,0,>50k
64,federal_gov,9,married_civ_spouse,prof_specialty,husband,white,male,8,united_states,0,<=50k
24,private,9,never_married,other_service,not_in_family,white,female,40,united_states,2174,<=50k
33,private,9,married_civ_spouse,tech_support,wife,other,female,38,united_states,0,<=50k
31,private,9,divorced,exec_managerial,unmarried,white,female,40,united_states,0,<=50k
26,local_gov,9,married_civ_spouse,protective_serv,husband,white,male,40,united_states,3103,>50k
54,private,13,never_married,adm_clerical,not_in_family,white,female,40,united_states,14084,>50k
31,private,2,never_married,handlers_cleaners,not_in_family,white,male,37,other,0,<=50k
22,private,10,never_married,tech_support,own_child,white,male,40,united_states,0,<=50k
31,private,10,never_married,craft_repair,not_in_family,white,male,40,united_states,0,<=50k
68,private,3,separated,other_service,not_in_family,white,male,12,other,0,<=50k
59,federal_gov,6,divorced,other_service,not_in_family,white,female,37,united_states,0,<=50k
35,self_emp_not_inc,9,married_civ_spouse,craft_repair,husband,white,male,45,united_states,2829,<=50k
25,private,13,never_married,adm_clerical,own_child,white,male,40,united_states,0,<=50k
23,private,9,never_married,craft_repair,unmarried,white,male,40,united_states,0,<=50k
35,private,10,divorced,exec_managerial,unmarried,white,male,60,united_states,0,<=50k
17,state_gov,6,never_married,other_service,own_child,white,male,30,united_states,0,<=50k
19,private,10,never_married,handlers_cleaners,not_in_family,white,male,45,united_states,0,<=50k
53,private,14,married_civ_spouse,exec_managerial,husband,white,male,55,united_states,-1977,>50k
59,private,3,divorced,machine_op_inspct,unmarried,white,female,40,united_states,0,<=50k
37,private,9,never_married,adm_clerical,own_child,white,female,37,united_states,0,<=50k
74,self_emp_not_inc,9,widowed,other_service,not_in_family,white,male,20,united_states,0,<=50k
28,private,10,never_married,transport_moving,not_in_family,white,male,50,united_states,0,<=50k
40,private,13,never_married,adm_clerical,not_in_family,white,male,40,united_states,0,<=50k
20,private,10,never_married,other_service,own_child,other,male,40,united_states,0,<=50k
80,private,15,married_civ_spouse,prof_specialty,husband,white,male,35,united_states,0,>50k
51,private,9,married_civ_spouse,machine_op_inspct,husband,other,male,40,united_states,0,<=50k
17,private,6,never_married,sales,own_child,white,male,15,united_states,0,<=50k
37,federal_gov,13,married_civ_spouse,prof_specialty,husband,white,male,40,united_states,0,<=50k
58,private,9,never_married,other_service,not_in_family,white,male,40,united_states,0,<=50k
57,private,10,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
37,private,10,divorced,machine_op_inspct,not_in_family,white,male,40,united_states,0,<=50k
23,federal_gov,10,never_married,craft_repair,unmarried,other,male,40,united_states,0,<=50k
36,private,13,never_married,adm_clerical,not_in_family,white,female,32,other,0,<=50k
33,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
30,private,10,married_civ_spouse,sales,wife,white,female,40,united_states,0,<=50k
30,private,9,never_married,adm_clerical,unmarried,white,female,24,united_states,0,<=50k
41,private,15,married_civ_spouse,prof_specialty,husband,white,male,65,united_states,99999,>50k
23,private,9,never_married,sales,own_child,white,male,40,united_states,0,<=50k
40,private,15,never_married,prof_specialty,not_in_family,white,female,50,united_states,14084,>50k
53,private,9,widowed,adm_clerical,not_in_family,other,female,40,united_states,0,<=50k
31,state_gov,10,never_married,tech_support,not_in_family,white,male,13,united_states,0,<=50k
36,private,9,never_married,adm_clerical,other_relative,white,male,40,united_states,0,<=50k
30,private,8,divorced,other_service,not_in_family,white,female,40,united_states,0,<=50k
44,private,9,married_civ_spouse,protective_serv,husband,white,male,40,other,0,<=50k
36,private,9,never_married,other_service,own_child,white,male,40,united_states,0,<=50k
42,private,12,married_civ_spouse,prof_specialty,husband,white,male,40,united_states,0,>50k
48,self_emp_not_inc,9,married_civ_spouse,craft_repair,husband,white,male,30,other,0,<=50k
22,private,13,never_married,prof_specialty,own_child,white,male,40,united_states,0,<=50k
38,private,9,married_civ_spouse,machine_op_inspct,husband,white,male,40,united_states,0,<=50k
31,private,9,never_married,craft_repair,not_in_family,white,male,50,united_states,0,<=50k
32,private,9,divorced,other_service,own_child,white,male,40,united_states,2174,<=50k
35,private,9,married_civ_spouse,handlers_cleaners,husband,other,male,40,united_states,0,<=50k
21,private,10,never_married,sales,own_child,white,male,43,united_states,0,<=50k
26,private,9,married_civ_spouse,machine_op_inspct,husband,white,male,40,united_states,0,<=50k
19,local_gov,9,never_married,adm_clerical,own_child,other,female,40,united_states,0,<=50k
43,private,9,married_af_spouse,craft_repair,wife,other,female,42,united_states,0,>50k
33,private,9,married_civ_spouse,craft_repair,husband,white,male,60,united_states,0,<=50k
30,private,13,never_married,craft_repair,own_child,white,male,10,united_states,0,<=50k
52,private,6,married_civ_spouse,transport_moving,husband,white,male,45,united_states,0,<=50k
38,local_gov,13,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,>50k
28,private,13,married_civ_spouse,exec_managerial,husband,white,male,46,united_states,0,>50k
57,self_emp_not_inc,12,married_civ_spouse,other_service,husband,white,male,40,other,0,<=50k
51,private,13,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,0,>50k
50,private,5,married_civ_spouse,machine_op_inspct,husband,white,male,48,united_states,0,<=50k
32,private,13,married_civ_spouse,exec_managerial,husband,other,male,50,other,0,>50k
32,private,13,married_civ_spouse,prof_specialty,husband,white,male,48,united_states,-2415,>50k
37,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
69,self_emp_not_inc,9,married_civ_spouse,sales,husband,white,male,33,united_states,0,<=50k
37,private,10,married_civ_spouse,sales,husband,white,male,50,other,0,>50k
36,private,10,never_married,adm_clerical,not_in_family,white,male,40,united_states,2463,<=50k
47,self_emp_not_inc,9,married_civ_spouse,transport_moving,husband,white,male,45,united_states,0,>50k
63,private,6,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
21,private,10,never_married,adm_clerical,not_in_family,white,male,65,united_states,0,<=50k
17,private,9,never_married,other_service,other_relative,white,male,35,other,0,<=50k
56,private,9,separated,craft_repair,unmarried,white,male,40,united_states,0,<=50k
90,local_gov,12,married_civ_spouse,adm_clerical,husband,other,male,20,other,0,<=50k
27,private,10,divorced,adm_clerical,not_in_family,white,female,38,united_states,0,<=50k
38,private,9,divorced,adm_clerical,unmarried,white,female,20,united_states,0,<=50k
33,private,12,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,0,<=50k
26,private,9,never_married,exec_managerial,not_in_family,white,female,40,united_states,0,<=50k
20,private,10,never_married,other_service,own_child,white,female,35,united_states,0,<=50k
42,private,7,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
55,private,9,divorced,exec_managerial,not_in_family,white,female,40,united_states,0,<=50k
32,state_gov,10,married_civ_spouse,prof_specialty,wife,other,female,40,united_states,0,<=50k
66,private,13,married_civ_spouse,sales,husband,white,male,40,united_states,20051,>50k
66,local_gov,16,divorced,prof_specialty,not_in_family,white,female,40,united_states,3273,<=50k
49,private,10,divorced,other_service,not_in_family,white,female,40,united_states,0,<=50k
34,private,9,divorced,protective_serv,not_in_family,other,male,45,united_states,0,<=50k
38,private,13,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,>50k
40,self_emp_inc,9,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,<=50k
22,federal_gov,12,never_married,other_service,own_child,white,male,20,united_states,0,<=50k
46,self_emp_not_inc,9,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
29,private,9,married_civ_spouse,machine_op_inspct,husband,white,male,50,united_states,0,<=50k
19,private,8,never_married,handlers_cleaners,own_child,other,male,20,united_states,0,<=50k
37,local_gov,13,divorced,prof_specialty,unmarried,white,female,35,united_states,1151,<=50k
52,local_gov,14,never_married,prof_specialty,not_in_family,white,male,32,united_states,0,>50k
27,private,14,never_married,adm_clerical,not_in_family,white,female,46,united_states,0,<=50k
52,private,9,married_civ_spouse,transport_moving,wife,white,female,40,united_states,0,<=50k
31,private,9,never_married,craft_repair,own_child,white,male,40,united_states,4101,<=50k
37,self_emp_inc,10,married_civ_spouse,craft_repair,husband,white,male,50,united_states,0,>50k
28,private,9,never_married,handlers_cleaners,not_in_family,white,male,40,united_states,0,<=50k
25,private,4,married_civ_spouse,craft_repair,husband,white,male,40,other,0,<=50k
31,private,10,married_civ_spouse,adm_clerical,husband,white,male,50,united_states,0,<=50k
29,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
45,private,9,widowed,adm_clerical,unmarried,white,female,35,united_states,0,<=50k
69,private,4,married_civ_spouse,other_service,husband,white,male,20,united_states,0,<=50k
50,private,7,married_civ_spouse,machine_op_inspct,husband,other,male,40,united_states,0,<=50k
54,state_gov,16,married_civ_spouse,prof_specialty,husband,white,male,46,other,0,>50k
17,private,5,never_married,other_service,own_child,white,female,20,united_states,0,<=50k
34,private,9,never_married,tech_support,own_child,other,male,35,other,14084,>50k
23,private,10,never_married,machine_op_inspct,own_child,white,male,40,united_states,0,<=50k
66,private,13,married_civ_spouse,prof_specialty,husband,white,male,45,united_states,0,>50k
61,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
55,private,10,divorced,machine_op_inspct,not_in_family,white,female,40,united_states,0,<=50k
24,private,9,never_married,handlers_cleaners,not_in_family,white,male,40,united_states,0,<=50k
30,private,9,divorced,sales,unmarried,white,male,30,united_states,1151,<=50k
49,private,11,divorced,exec_managerial,not_in_family,white,male,45,united_states,0,>50k
56,self_emp_inc,9,married_civ_spouse,sales,husband,white,male,50,united_states,0,>50k
25,private,9,married_civ_spouse,sales,husband,white,male,40,united_states,0,<=50k
49,private,13,divorced,protective_serv,not_in_family,white,male,40,united_states,0,<=50k
58,private,13,married_civ_spouse,tech_support,husband,white,male,40,united_states,0,>50k
40,federal_gov,13,never_married,adm_clerical,not_in_family,white,male,40,other,0,<=50k
62,private,14,divorced,prof_specialty,not_in_family,white,female,45,united_states,0,<=50k
54,private,13,married_civ_spouse,tech_support,husband,white,male,25,united_states,0,>50k
34,self_emp_not_inc,11,never_married,other_service,other_relative,white,female,40,united_states,0,<=50k
18,private,6,never_married,craft_repair,own_child,white,male,30,united_states,0,<=50k
32,private,9,married_civ_spouse,sales,husband,other,male,40,other,0,<=50k
22,local_gov,13,never_married,prof_specialty,not_in_family,white,female,35,united_states,0,<=50k
34,state_gov,13,never_married,prof_specialty,not_in_family,white,male,48,united_states,0,<=50k
47,private,9,married_civ_spouse,other_service,husband,white,male,40,other,0,<=50k
19,private,10,never_married,sales,own_child,white,female,40,united_states,0,<=50k
41,self_emp_inc,10,married_civ_spouse,exec_managerial,husband,white,male,55,united_states,-2415,>50k
46,private,10,married_civ_spouse,other_service,wife,white,female,40,united_states,5013,<=50k
56,self_emp_not_inc,4,divorced,sales,other_relative,white,male,20,other,0,<=50k
42,private,9,divorced,machine_op_inspct,not_in_family,other,female,40,united_states,0,<=50k
25,private,13,never_married,prof_specialty,own_child,white,female,35,united_states,-2339,<=50k
42,private,9,married_civ_spouse,adm_clerical,husband,white,male,50,united_states,0,<=50k
43,private,13,divorced,prof_specialty,not_in_family,white,female,40,united_states,14344,>50k
17,private,7,never_married,sales,own_child,white,female,12,united_states,-1602,<=50k
57,self_emp_not_inc,4,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,>50k
40,private,14,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,>50k
62,local_gov,9,widowed,other_service,not_in_family,white,female,40,other,0,<=50k
20,private,10,never_married,adm_clerical,own_child,white,male,16,united_states,0,<=50k
47,private,10,married_civ_spouse,transport_moving,husband,white,male,50,united_states,0,<=50k
40,private,10,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,<=50k
48,private,13,married_civ_spouse,craft_repair,husband,white,male,55,united_states,0,<=50k
39,self_emp_inc,11,married_civ_spouse,farming_fishing,husband,white,male,60,united_states,0,>50k
46,local_gov,10,married_civ_spouse,craft_repair,husband,other,male,40,united_states,0,>50k
72,self_emp_inc,15,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,99999,>50k
53,private,9,married_civ_spouse,machine_op_inspct,husband,white,male,30,united_states,0,<=50k
47,federal_gov,10,married_civ_spouse,handlers_cleaners,husband,white,male,40,united_states,0,>50k
40,self_emp_not_inc,9,divorced,craft_repair,not_in_family,white,male,45,other,0,<=50k
34,private,9,separated,transport_moving,not_in_family,other,male,40,united_states,0,<=50k
41,private,9,never_married,adm_clerical,own_child,white,male,40,united_states,0,<=50k
41,private,9,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
20,private,10,never_married,handlers_cleaners,own_child,white,male,35,united_states,0,<=50k
54,local_gov,13,never_married,prof_specialty,not_in_family,white,male,50,united_states,0,<=50k
39,self_emp_inc,13,married_civ_spouse,prof_specialty,wife,white,female,40,united_states,0,<=50k
37,private,9,divorced,machine_op_inspct,not_in_family,white,male,40,united_states,0,<=50k
59,private,16,married_civ_spouse,sales,husband,white,male,40,united_states,0,<=50k
69,private,3,married_civ_spouse,adm_clerical,husband,white,male,40,united_states,1797,<=50k
24,private,13,never_married,prof_specialty,own_child,other,female,35,united_states,0,<=50k
36,private,11,married_civ_spouse,machine_op_inspct,husband,white,male,40,united_states,3103,>50k
20,private,10,separated,craft_repair,not_in_family,white,male,40,united_states,0,<=50k
26,self_emp_not_inc,11,never_married,other_service,not_in_family,white,female,35,united_states,0,<=50k
48,private,8,widowed,handlers_cleaners,unmarried,white,female,50,united_states,0,<=50k
39,self_emp_inc,15,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,-1902,>50k
21,private,12,never_married,other_service,own_child,white,female,18,united_states,0,<=50k
22,private,9,never_married,exec_managerial,other_relative,white,female,42,other,0,<=50k
34,private,11,divorced,prof_specialty,unmarried,white,female,40,united_states,0,<=50k
33,private,10,married_civ_spouse,exec_managerial,husband,white,male,45,united_states,0,>50k
46,private,5,married_civ_spouse,machine_op_inspct,husband,white,male,40,other,0,<=50k
47,private,7,married_civ_spouse,craft_repair,husband,white,male,40,united_states,7298,>50k
65,private,13,married_civ_spouse,exec_managerial,husband,white,male,40,united_states,0,>50k
23,private,9,married_civ_spouse,handlers_cleaners,husband,white,male,40,united_states,0,<=50k
28,private,10,never_married,other_service,not_in_family,white,female,30,united_states,0,<=50k
34,self_emp_not_inc,9,divorced,exec_managerial,not_in_family,white,male,60,united_states,0,>50k
20,private,10,never_married,other_service,not_in_family,white,male,40,united_states,0,<=50k
28,private,7,never_married,adm_clerical,not_in_family,white,male,40,united_states,0,<=50k
52,self_emp_inc,13,married_civ_spouse,exec_managerial,husband,white,male,60,united_states,0,<=50k
40,state_gov,14,married_civ_spouse,prof_specialty,wife,other,female,38,other,0,>50k
22,private,13,never_married,exec_managerial,own_child,white,female,7,united_states,0,<=50k
29,self_emp_inc,9,married_civ_spouse,exec_managerial,husband,white,male,45,united_states,0,<=50k
31,self_emp_not_inc,4,married_civ_spouse,prof_specialty,husband,white,male,60,united_states,0,<=50k
42,federal_gov,14,married_civ_spouse,prof_specialty,husband,white,male,40,united_states,-1902,>50k
38,private,9,never_married,craft_repair,unmarried,other,female,40,united_states,0,<=50k
22,private,7,married_civ_spouse,machine_op_inspct,husband,white,male,70,united_states,0,>50k
43,private,5,married_civ_spouse,exec_managerial,husband,white,male,40,other,0,<=50k
43,self_emp_inc,13,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,>50k
33,private,10,married_civ_spouse,exec_managerial,husband,white,male,50,united_states,0,<=50k
17,self_emp_inc,6,never_married,other_service,own_child,other,male,35,united_states,0,<=50k
54,self_emp_not_inc,15,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,5178,>50k
45,private,9,divorced,adm_clerical,unmarried,white,female,40,united_states,0,<=50k
55,local_gov,6,married_civ_spouse,craft_repair,husband,white,male,45,united_states,0,<=50k
51,self_emp_not_inc,9,married_civ_spouse,transport_moving,husband,white,male,35,united_states,0,>50k
65,federal_gov,6,divorced,craft_repair,unmarried,white,male,40,united_states,0,<=50k
21,private,13,never_married,prof_specialty,own_child,other,female,45,united_states,0,<=50k
40,private,9,widowed,other_service,unmarried,other,female,40,united_states,0,<=50k
58,private,10,never_married,adm_clerical,not_in_family,other,female,37,united_states,0,<=50k
53,federal_gov,9,widowed,exec_managerial,not_in_family,white,female,58,united_states,0,<=50k
39,private,14,married_civ_spouse,prof_specialty,husband,white,male,50,united_states,-1848,>50k
56,local_gov,9,married_civ_spouse,other_service,husband,white,male,40,united_states,0,<=50k
37,private,10,married_civ_spouse,adm_clerical,husband,white,male,50,united_states,0,<=50k
44,private,13,married_civ_spouse,craft_repair,husband,white,male,40,united_states,0,<=50k
49,private,5,separated,handlers_cleaners,own_child,white,male,38,united_states,0,<=50k
36,private,10,married_civ_spouse,machine_op_inspct,husband,other,male,50,united_states,0,>50k
59,self_emp_inc,13,married_civ_spouse,craft_repair,husband,white,male,60,united_states,0,<=50k
33,private,9,divorced,adm_clerical,own_child,white,female,40,united_states,0,<=50k
36,private,15,never_married,exec_managerial,not_in_family,white,male,50,united_states,27828,>50k
26,private,10,married_civ_spouse,exec_managerial,wife,white,female,25,united_states,0,<=50k
22,private,6,never_married,sales,not_in_family,white,female,25,united_states,-1762,<=50k
25,private,14,never_married,adm_clerical,own_child,white,male,40,united_states,0,<=50k
28,private,10,married_civ_spouse,adm_clerical,wife,white,female,15,united_states,0,<=50k
41,private,12,divorced,adm_clerical,unmarried,white,female,38,united_states,0,<=50k
45,private,11,married_civ_spouse,farming_fishing,husband,white,male,70,united_states,0,<=50k
43,private,9,married_civ_spouse,handlers_cleaners,husband,white,male,40,united_states,0,<=50k
30,private,5,never_married,handlers_cleaners,unmarried,other,male,40,united_states,0,<=50k
33,private,9,married_spouse_absent,craft_repair,unmarried,white,male,50,united_states,0,<=50k
34,private,10,married_civ_spouse,adm_clerical,husband,white,male,40,united_states,0,<=50k
21,private,11,never_married,other_service,not_in_family,white,male,30,united_states,0,<=50k
31,private,13,married_civ_spouse,sales,husband,white,male,45,united_states,-1902,>50k
48,private,3,married_civ_spouse,transport_moving,husband,white,male,40,united_states,0,<=50k
22,private,10,never_married,adm_clerical,own_child,white,female,20,united_states,0,<=50k
47,private,10,divorced,sales,unmarried,white,female,60,united_states,0,<=50k
27,private,13,never_married,tech_support,not_in_family,other,female,40,other,0,<=50k
18,private,7,never_married,handlers_cleaners,not_in_family,white,male,25,united_states,0,<=50k
43,private,14,married_civ_spouse,prof_specialty,husband,white,male,40,united_states,0,>50k
36,private,10,widowed,sales,not_in_family,white,female,20,united_states,0,<=50k
37,federal_gov,9,divorced,craft_repair,not_in_family,white,male,40,united_states,0,<=50k
24,private,11,never_married,craft_repair,own_child,white,male,20,united_states,0,<=50k
24,private,9,never_married,transport_moving,not_in_family,white,male,40,united_states,0,<=50k
38,private,13,married_civ_spouse,other_service,husband,white,male,70,united_states,3908,<=50k
48,private,13,married_civ_spouse,exec_managerial,husband,other,male,40,united_states,0,>50k
